time	V(n001)	V(n003)	I(R1)
5.500003419699874e-04	2.400000e+01	1.203821e+01	2.006368e+00
5.500006839399953e-04	2.400000e+01	1.203819e+01	2.006365e+00
5.500013678800110e-04	2.400000e+01	1.203816e+01	2.006360e+00
5.500100000000000e-04	2.400000e+01	1.203774e+01	2.006291e+00
5.502749160738321e-04	2.400000e+01	1.202629e+01	2.004382e+00
5.505398321476642e-04	2.400000e+01	1.201633e+01	2.002721e+00
5.508047482214964e-04	2.400000e+01	1.200786e+01	2.001309e+00
5.510696642953284e-04	2.400000e+01	1.200088e+01	2.000146e+00
5.513345803691606e-04	2.400000e+01	1.199539e+01	1.999231e+00
5.515994964429927e-04	2.400000e+01	1.199139e+01	1.998565e+00
5.518644125168248e-04	2.400000e+01	1.198889e+01	1.998148e+00
5.528409750168248e-04	2.400000e+01	1.198827e+01	1.998045e+00
5.538175375168248e-04	2.400000e+01	1.200204e+01	2.000341e+00
5.539878893001356e-04	2.400000e+01	1.200655e+01	2.001091e+00
5.541582410834463e-04	2.400000e+01	1.201162e+01	2.001937e+00
5.543285928667571e-04	2.400000e+01	1.201727e+01	2.002879e+00
5.544989446500678e-04	2.400000e+01	1.202350e+01	2.003916e+00
5.546692964333785e-04	2.400000e+01	1.203029e+01	2.005049e+00
5.548396482166892e-04	2.400000e+01	1.203767e+01	2.006278e+00
5.550100000000000e-04	2.400000e+01	1.204562e+01	2.007602e+00
5.550186866713997e-04	2.400000e+01	1.204603e+01	2.007672e+00
5.550191642454362e-04	2.400000e+01	1.204605e+01	2.007676e+00
5.550200000000000e-04	2.400000e+01	1.204609e+01	2.007682e+00
5.553551243732076e-04	2.400000e+01	1.206021e+01	2.010035e+00
5.556902487464152e-04	2.400000e+01	1.207206e+01	2.012010e+00
5.560253731196228e-04	2.400000e+01	1.208165e+01	2.013609e+00
5.563604974928305e-04	2.400000e+01	1.208898e+01	2.014831e+00
5.566956218660380e-04	2.400000e+01	1.209405e+01	2.015676e+00
5.570307462392457e-04	2.400000e+01	1.209686e+01	2.016144e+00
5.573658706124532e-04	2.400000e+01	1.209741e+01	2.016235e+00
5.583424331124532e-04	2.400000e+01	1.209023e+01	2.015038e+00
5.585792283821013e-04	2.400000e+01	1.208655e+01	2.014424e+00
5.588160236517494e-04	2.400000e+01	1.208161e+01	2.013602e+00
5.590528189213975e-04	2.400000e+01	1.207544e+01	2.012573e+00
5.592896141910455e-04	2.400000e+01	1.206801e+01	2.011336e+00
5.595264094606936e-04	2.400000e+01	1.205935e+01	2.009891e+00
5.597632047303416e-04	2.400000e+01	1.204943e+01	2.008239e+00
5.599999999999898e-04	2.400000e+01	1.203827e+01	2.006379e+00
5.600000427462306e-04	2.400000e+01	1.203827e+01	2.006378e+00
5.600000854924815e-04	2.400000e+01	1.203827e+01	2.006378e+00
5.600001709849835e-04	2.400000e+01	1.203826e+01	2.006377e+00
5.600003419699874e-04	2.400000e+01	1.203825e+01	2.006376e+00
5.600006839399953e-04	2.400000e+01	1.203824e+01	2.006373e+00
5.600013678800110e-04	2.400000e+01	1.203821e+01	2.006368e+00
5.600100000000000e-04	2.400000e+01	1.203779e+01	2.006299e+00
5.602749160738322e-04	2.400000e+01	1.202634e+01	2.004389e+00
5.605398321476642e-04	2.400000e+01	1.201637e+01	2.002729e+00
5.608047482214964e-04	2.400000e+01	1.200790e+01	2.001317e+00
5.610696642953285e-04	2.400000e+01	1.200092e+01	2.000153e+00
5.613345803691606e-04	2.400000e+01	1.199543e+01	1.999238e+00
5.615994964429927e-04	2.400000e+01	1.199143e+01	1.998572e+00
5.618644125168249e-04	2.400000e+01	1.198893e+01	1.998155e+00
5.628409750168249e-04	2.400000e+01	1.198830e+01	1.998051e+00
5.638175375168249e-04	2.400000e+01	1.200208e+01	2.000346e+00
5.639878893001357e-04	2.400000e+01	1.200658e+01	2.001096e+00
5.641582410834463e-04	2.400000e+01	1.201165e+01	2.001942e+00
5.643285928667571e-04	2.400000e+01	1.201730e+01	2.002884e+00
5.644989446500678e-04	2.400000e+01	1.202353e+01	2.003921e+00
5.646692964333786e-04	2.400000e+01	1.203032e+01	2.005054e+00
5.648396482166892e-04	2.400000e+01	1.203770e+01	2.006283e+00
5.650100000000000e-04	2.400000e+01	1.204564e+01	2.007607e+00
5.650186866713997e-04	2.400000e+01	1.204606e+01	2.007677e+00
5.650191642454362e-04	2.400000e+01	1.204608e+01	2.007680e+00
5.650200000000001e-04	2.400000e+01	1.204612e+01	2.007687e+00
5.653551243732076e-04	2.400000e+01	1.206023e+01	2.010039e+00
5.656902487464153e-04	2.400000e+01	1.207209e+01	2.012014e+00
5.660253731196228e-04	2.400000e+01	1.208168e+01	2.013613e+00
5.663604974928305e-04	2.400000e+01	1.208901e+01	2.014835e+00
5.666956218660380e-04	2.400000e+01	1.209408e+01	2.015679e+00
5.670307462392457e-04	2.400000e+01	1.209688e+01	2.016147e+00
5.673658706124532e-04	2.400000e+01	1.209743e+01	2.016239e+00
5.683424331124532e-04	2.400000e+01	1.209025e+01	2.015041e+00
5.685792283821014e-04	2.400000e+01	1.208656e+01	2.014427e+00
5.688160236517494e-04	2.400000e+01	1.208163e+01	2.013605e+00
5.690528189213975e-04	2.400000e+01	1.207545e+01	2.012575e+00
5.692896141910455e-04	2.400000e+01	1.206803e+01	2.011338e+00
5.695264094606936e-04	2.400000e+01	1.205936e+01	2.009893e+00
5.697632047303417e-04	2.400000e+01	1.204944e+01	2.008241e+00
5.699999999999898e-04	2.400000e+01	1.203828e+01	2.006381e+00
5.700000000007338e-04	2.400000e+01	1.203828e+01	2.006381e+00
5.700000000014777e-04	2.400000e+01	1.203828e+01	2.006381e+00
5.700000000022217e-04	2.400000e+01	1.203828e+01	2.006381e+00
5.700000000029657e-04	2.400000e+01	1.203828e+01	2.006381e+00
5.700000000037097e-04	2.400000e+01	1.203828e+01	2.006381e+00
5.700000000044537e-04	2.400000e+01	1.203828e+01	2.006381e+00
5.700000000051976e-04	2.400000e+01	1.203828e+01	2.006381e+00
5.700000427462306e-04	2.400000e+01	1.203828e+01	2.006380e+00
5.700000854924816e-04	2.400000e+01	1.203828e+01	2.006380e+00
5.700001709849835e-04	2.400000e+01	1.203827e+01	2.006379e+00
5.700003419699875e-04	2.400000e+01	1.203827e+01	2.006378e+00
5.700006839399953e-04	2.400000e+01	1.203825e+01	2.006375e+00
5.700013678800111e-04	2.400000e+01	1.203822e+01	2.006370e+00
5.700100000000000e-04	2.400000e+01	1.203780e+01	2.006301e+00
5.702749160738322e-04	2.400000e+01	1.202635e+01	2.004391e+00
5.705398321476643e-04	2.400000e+01	1.201638e+01	2.002730e+00
5.708047482214964e-04	2.400000e+01	1.200791e+01	2.001318e+00
5.710696642953285e-04	2.400000e+01	1.200093e+01	2.000155e+00
5.713345803691607e-04	2.400000e+01	1.199544e+01	1.999240e+00
5.715994964429927e-04	2.400000e+01	1.199144e+01	1.998573e+00
5.718644125168249e-04	2.400000e+01	1.198893e+01	1.998156e+00
5.728409750168249e-04	2.400000e+01	1.198831e+01	1.998051e+00
5.738175375168249e-04	2.400000e+01	1.200208e+01	2.000346e+00
5.739878893001357e-04	2.400000e+01	1.200658e+01	2.001096e+00
5.741582410834464e-04	2.400000e+01	1.201165e+01	2.001942e+00
5.743285928667571e-04	2.400000e+01	1.201730e+01	2.002884e+00
5.744989446500678e-04	2.400000e+01	1.202353e+01	2.003921e+00
5.746692964333786e-04	2.400000e+01	1.203032e+01	2.005054e+00
5.748396482166893e-04	2.400000e+01	1.203769e+01	2.006282e+00
5.750100000000000e-04	2.400000e+01	1.204564e+01	2.007607e+00
5.750186866713997e-04	2.400000e+01	1.204606e+01	2.007676e+00
5.750191642454362e-04	2.400000e+01	1.204608e+01	2.007680e+00
5.750200000000001e-04	2.400000e+01	1.204612e+01	2.007687e+00
5.753551243732076e-04	2.400000e+01	1.206023e+01	2.010039e+00
5.756902487464153e-04	2.400000e+01	1.207208e+01	2.012014e+00
5.760253731196228e-04	2.400000e+01	1.208167e+01	2.013612e+00
5.763604974928305e-04	2.400000e+01	1.208900e+01	2.014833e+00
5.766956218660381e-04	2.400000e+01	1.209407e+01	2.015678e+00
5.770307462392457e-04	2.400000e+01	1.209688e+01	2.016146e+00
5.773658706124533e-04	2.400000e+01	1.209742e+01	2.016237e+00
5.783424331124533e-04	2.400000e+01	1.209024e+01	2.015040e+00
5.785792283821014e-04	2.400000e+01	1.208655e+01	2.014425e+00
5.788160236517494e-04	2.400000e+01	1.208162e+01	2.013603e+00
5.790528189213975e-04	2.400000e+01	1.207544e+01	2.012573e+00
5.792896141910455e-04	2.400000e+01	1.206802e+01	2.011336e+00
5.795264094606937e-04	2.400000e+01	1.205935e+01	2.009891e+00
5.797632047303417e-04	2.400000e+01	1.204943e+01	2.008238e+00
5.799999999999898e-04	2.400000e+01	1.203827e+01	2.006378e+00
5.800000427462306e-04	2.400000e+01	1.203827e+01	2.006378e+00
5.800000854924816e-04	2.400000e+01	1.203827e+01	2.006377e+00
5.800001709849836e-04	2.400000e+01	1.203826e+01	2.006377e+00
5.800003419699875e-04	2.400000e+01	1.203825e+01	2.006376e+00
5.800006839399954e-04	2.400000e+01	1.203824e+01	2.006373e+00
5.800013678800111e-04	2.400000e+01	1.203820e+01	2.006367e+00
5.800100000000001e-04	2.400000e+01	1.203779e+01	2.006298e+00
5.802749160738322e-04	2.400000e+01	1.202633e+01	2.004389e+00
5.805398321476643e-04	2.400000e+01	1.201637e+01	2.002728e+00
5.808047482214965e-04	2.400000e+01	1.200789e+01	2.001316e+00
5.810696642953285e-04	2.400000e+01	1.200091e+01	2.000152e+00
5.813345803691607e-04	2.400000e+01	1.199542e+01	1.999237e+00
5.815994964429928e-04	2.400000e+01	1.199142e+01	1.998571e+00
5.818644125168249e-04	2.400000e+01	1.198892e+01	1.998153e+00
5.828409750168249e-04	2.400000e+01	1.198829e+01	1.998048e+00
5.838175375168249e-04	2.400000e+01	1.200206e+01	2.000343e+00
5.839836714333777e-04	2.400000e+01	1.200643e+01	2.001072e+00
5.841498053499305e-04	2.400000e+01	1.201136e+01	2.001893e+00
5.843159392664832e-04	2.400000e+01	1.201683e+01	2.002805e+00
5.844820731830360e-04	2.400000e+01	1.202285e+01	2.003809e+00
5.846482070995888e-04	2.400000e+01	1.202942e+01	2.004904e+00
5.848143410161416e-04	2.400000e+01	1.203655e+01	2.006091e+00
5.849804749326943e-04	2.400000e+01	1.204422e+01	2.007369e+00
5.849890501346120e-04	2.400000e+01	1.204462e+01	2.007437e+00
5.850100000000001e-04	2.400000e+01	1.204562e+01	2.007603e+00
5.850186866713997e-04	2.400000e+01	1.204603e+01	2.007672e+00
5.850191642454363e-04	2.400000e+01	1.204606e+01	2.007676e+00
5.850200000000001e-04	2.400000e+01	1.204610e+01	2.007683e+00
5.853551243732077e-04	2.400000e+01	1.206021e+01	2.010035e+00
5.856902487464153e-04	2.400000e+01	1.207206e+01	2.012010e+00
5.860253731196229e-04	2.400000e+01	1.208165e+01	2.013608e+00
5.863604974928305e-04	2.400000e+01	1.208898e+01	2.014830e+00
5.866956218660381e-04	2.400000e+01	1.209404e+01	2.015674e+00
5.870307462392457e-04	2.400000e+01	1.209685e+01	2.016142e+00
5.873658706124533e-04	2.400000e+01	1.209740e+01	2.016233e+00
5.883424331124533e-04	2.400000e+01	1.209021e+01	2.015035e+00
5.885792283821028e-04	2.400000e+01	1.208652e+01	2.014420e+00
5.888160236517524e-04	2.400000e+01	1.208159e+01	2.013598e+00
5.890528189214019e-04	2.400000e+01	1.207541e+01	2.012568e+00
5.892896141910514e-04	2.400000e+01	1.206799e+01	2.011331e+00
5.895264094607010e-04	2.400000e+01	1.205932e+01	2.009886e+00
5.897632047303505e-04	2.400000e+01	1.204940e+01	2.008234e+00
5.900000000000000e-04	2.400000e+01	1.203824e+01	2.006373e+00
5.900004999999722e-04	2.400000e+01	1.203822e+01	2.006369e+00
5.900014999999165e-04	2.400000e+01	1.203817e+01	2.006361e+00
5.900034999998051e-04	2.400000e+01	1.203807e+01	2.006345e+00
5.900100000000000e-04	2.400000e+01	1.203776e+01	2.006294e+00
5.903835089155411e-04	2.400000e+01	1.202236e+01	2.003726e+00
5.907570178310821e-04	2.400000e+01	1.200966e+01	2.001611e+00
5.911305267466232e-04	2.400000e+01	1.199969e+01	1.999948e+00
5.915040356621644e-04	2.400000e+01	1.199242e+01	1.998737e+00
5.918775445777055e-04	2.400000e+01	1.198788e+01	1.997979e+00
5.922510534932465e-04	2.400000e+01	1.198604e+01	1.997674e+00
5.926245624087877e-04	2.400000e+01	1.198692e+01	1.997820e+00
5.936011249087877e-04	2.400000e+01	1.199772e+01	1.999620e+00
5.941453748175753e-04	2.400000e+01	1.201098e+01	2.001830e+00
5.950100000000000e-04	2.400000e+01	1.204568e+01	2.007614e+00
5.950186250000000e-04	2.400000e+01	1.204609e+01	2.007683e+00
5.950191250000001e-04	2.400000e+01	1.204612e+01	2.007686e+00
5.950200000000000e-04	2.400000e+01	1.204616e+01	2.007694e+00
5.953643101004148e-04	2.400000e+01	1.206060e+01	2.010101e+00
5.957086202008296e-04	2.400000e+01	1.207268e+01	2.012113e+00
5.960529303012444e-04	2.400000e+01	1.208238e+01	2.013730e+00
5.963972404016591e-04	2.400000e+01	1.208971e+01	2.014952e+00
5.967415505020739e-04	2.400000e+01	1.209468e+01	2.015779e+00
5.970858606024887e-04	2.400000e+01	1.209727e+01	2.016211e+00
5.974301707029034e-04	2.400000e+01	1.209749e+01	2.016248e+00
5.984067332029035e-04	2.400000e+01	1.208941e+01	2.014901e+00
5.986343427453444e-04	2.400000e+01	1.208557e+01	2.014262e+00
5.988619522877852e-04	2.400000e+01	1.208058e+01	2.013430e+00
5.990895618302261e-04	2.400000e+01	1.207444e+01	2.012407e+00
5.993171713726671e-04	2.400000e+01	1.206715e+01	2.011191e+00
5.995447809151080e-04	2.400000e+01	1.205870e+01	2.009784e+00
5.997723904575488e-04	2.400000e+01	1.204911e+01	2.008184e+00
5.999999999999898e-04	2.400000e+01	1.203836e+01	2.006393e+00
6.000000427462305e-04	2.400000e+01	1.203836e+01	2.006392e+00
6.000000854924815e-04	2.400000e+01	1.203835e+01	2.006392e+00
6.000001709849835e-04	2.400000e+01	1.203835e+01	2.006392e+00
6.000003419699874e-04	2.400000e+01	1.203834e+01	2.006390e+00
6.000006839399953e-04	2.400000e+01	1.203832e+01	2.006387e+00
6.000013678800110e-04	2.400000e+01	1.203829e+01	2.006382e+00
6.000100000000000e-04	2.400000e+01	1.203788e+01	2.006313e+00
6.002749160738322e-04	2.400000e+01	1.202642e+01	2.004404e+00
6.005398321476642e-04	2.400000e+01	1.201646e+01	2.002743e+00
6.008047482214964e-04	2.400000e+01	1.200799e+01	2.001332e+00
6.010696642953285e-04	2.400000e+01	1.200101e+01	2.000168e+00
6.013345803691606e-04	2.400000e+01	1.199552e+01	1.999254e+00
6.015994964429927e-04	2.400000e+01	1.199152e+01	1.998588e+00
6.018644125168249e-04	2.400000e+01	1.198902e+01	1.998170e+00
6.028409750168249e-04	2.400000e+01	1.198840e+01	1.998067e+00
6.038175375168249e-04	2.400000e+01	1.200218e+01	2.000363e+00
6.039878893001356e-04	2.400000e+01	1.200668e+01	2.001113e+00
6.041582410834463e-04	2.400000e+01	1.201175e+01	2.001959e+00
6.043285928667571e-04	2.400000e+01	1.201740e+01	2.002900e+00
6.044989446500678e-04	2.400000e+01	1.202363e+01	2.003938e+00
6.046692964333786e-04	2.400000e+01	1.203042e+01	2.005071e+00
6.048396482166892e-04	2.400000e+01	1.203780e+01	2.006299e+00
6.050100000000000e-04	2.400000e+01	1.204574e+01	2.007624e+00
6.050186866713997e-04	2.400000e+01	1.204616e+01	2.007693e+00
6.050191642454362e-04	2.400000e+01	1.204618e+01	2.007697e+00
6.050200000000001e-04	2.400000e+01	1.204622e+01	2.007704e+00
6.053551243732076e-04	2.400000e+01	1.206034e+01	2.010056e+00
6.056902487464153e-04	2.400000e+01	1.207219e+01	2.012032e+00
6.060253731196228e-04	2.400000e+01	1.208178e+01	2.013630e+00
6.063604974928305e-04	2.400000e+01	1.208911e+01	2.014852e+00
6.066956218660380e-04	2.400000e+01	1.209418e+01	2.015697e+00
6.070307462392457e-04	2.400000e+01	1.209699e+01	2.016165e+00
6.073658706124532e-04	2.400000e+01	1.209754e+01	2.016256e+00
6.083424331124532e-04	2.400000e+01	1.209035e+01	2.015059e+00
6.085785140963881e-04	2.400000e+01	1.208668e+01	2.014448e+00
6.088145950803230e-04	2.400000e+01	1.208178e+01	2.013629e+00
6.090506760642578e-04	2.400000e+01	1.207563e+01	2.012604e+00
6.092867570481928e-04	2.400000e+01	1.206824e+01	2.011373e+00
6.095228380321277e-04	2.400000e+01	1.205961e+01	2.009935e+00
6.097589190160625e-04	2.400000e+01	1.204974e+01	2.008290e+00
6.099949999999974e-04	2.400000e+01	1.203863e+01	2.006438e+00
6.099999999999898e-04	2.400000e+01	1.203839e+01	2.006399e+00
6.100000000000000e-04	2.400000e+01	1.203839e+01	2.006399e+00
6.100000000000204e-04	2.400000e+01	1.203839e+01	2.006399e+00
6.100000000000611e-04	2.400000e+01	1.203839e+01	2.006399e+00
6.100000427462306e-04	2.400000e+01	1.203839e+01	2.006398e+00
6.100000854924816e-04	2.400000e+01	1.203839e+01	2.006398e+00
6.100001709849835e-04	2.400000e+01	1.203838e+01	2.006397e+00
6.100003419699875e-04	2.400000e+01	1.203837e+01	2.006396e+00
6.100006839399953e-04	2.400000e+01	1.203836e+01	2.006393e+00
6.100013678800111e-04	2.400000e+01	1.203833e+01	2.006388e+00
6.100100000000000e-04	2.400000e+01	1.203791e+01	2.006319e+00
6.102749160738322e-04	2.400000e+01	1.202646e+01	2.004409e+00
6.105398321476643e-04	2.400000e+01	1.201649e+01	2.002749e+00
6.108047482214964e-04	2.400000e+01	1.200802e+01	2.001336e+00
6.110696642953285e-04	2.400000e+01	1.200104e+01	2.000173e+00
6.113345803691607e-04	2.400000e+01	1.199555e+01	1.999258e+00
6.115994964429927e-04	2.400000e+01	1.199155e+01	1.998592e+00
6.118644125168249e-04	2.400000e+01	1.198905e+01	1.998174e+00
6.128409750168249e-04	2.400000e+01	1.198842e+01	1.998070e+00
6.138175375168249e-04	2.400000e+01	1.200219e+01	2.000365e+00
6.139878893001357e-04	2.400000e+01	1.200669e+01	2.001115e+00
6.141582410834463e-04	2.400000e+01	1.201176e+01	2.001961e+00
6.143285928667571e-04	2.400000e+01	1.201741e+01	2.002902e+00
6.144989446500678e-04	2.400000e+01	1.202364e+01	2.003939e+00
6.146692964333786e-04	2.400000e+01	1.203043e+01	2.005072e+00
6.148396482166893e-04	2.400000e+01	1.203781e+01	2.006301e+00
6.150100000000000e-04	2.400000e+01	1.204575e+01	2.007625e+00
6.150186866713997e-04	2.400000e+01	1.204617e+01	2.007695e+00
6.150191642454362e-04	2.400000e+01	1.204619e+01	2.007699e+00
6.150200000000001e-04	2.400000e+01	1.204623e+01	2.007705e+00
6.153551243732076e-04	2.400000e+01	1.206034e+01	2.010057e+00
6.156902487464153e-04	2.400000e+01	1.207219e+01	2.012032e+00
6.160253731196228e-04	2.400000e+01	1.208178e+01	2.013631e+00
6.163604974928305e-04	2.400000e+01	1.208911e+01	2.014852e+00
6.166956218660381e-04	2.400000e+01	1.209418e+01	2.015697e+00
6.170307462392457e-04	2.400000e+01	1.209699e+01	2.016165e+00
6.173658706124533e-04	2.400000e+01	1.209753e+01	2.016256e+00
6.183424331124533e-04	2.400000e+01	1.209035e+01	2.015058e+00
6.185792283821028e-04	2.400000e+01	1.208666e+01	2.014444e+00
6.188160236517523e-04	2.400000e+01	1.208173e+01	2.013621e+00
6.190528189214019e-04	2.400000e+01	1.207555e+01	2.012592e+00
6.192896141910514e-04	2.400000e+01	1.206813e+01	2.011354e+00
6.195264094607009e-04	2.400000e+01	1.205946e+01	2.009909e+00
6.197632047303505e-04	2.400000e+01	1.204954e+01	2.008257e+00
6.200000000000000e-04	2.400000e+01	1.203838e+01	2.006397e+00
6.200004999999722e-04	2.400000e+01	1.203835e+01	2.006392e+00
6.200014999999165e-04	2.400000e+01	1.203831e+01	2.006384e+00
6.200034999998051e-04	2.400000e+01	1.203821e+01	2.006368e+00
6.200099999999999e-04	2.400000e+01	1.203790e+01	2.006317e+00
6.203835089155411e-04	2.400000e+01	1.202249e+01	2.003749e+00
6.207570178310821e-04	2.400000e+01	1.200980e+01	2.001634e+00
6.211305267466232e-04	2.400000e+01	1.199983e+01	1.999971e+00
6.215040356621643e-04	2.400000e+01	1.199256e+01	1.998761e+00
6.218775445777055e-04	2.400000e+01	1.198802e+01	1.998003e+00
6.222510534932465e-04	2.400000e+01	1.198618e+01	1.997697e+00
6.226245624087876e-04	2.400000e+01	1.198706e+01	1.997844e+00
6.236011249087876e-04	2.400000e+01	1.199786e+01	1.999644e+00
6.241453748175753e-04	2.400000e+01	1.201112e+01	2.001853e+00
6.250100000000000e-04	2.400000e+01	1.204582e+01	2.007637e+00
6.250186250000000e-04	2.400000e+01	1.204623e+01	2.007705e+00
6.250191250000000e-04	2.400000e+01	1.204626e+01	2.007710e+00
6.250200000000000e-04	2.400000e+01	1.204630e+01	2.007716e+00
6.253643101004147e-04	2.400000e+01	1.206074e+01	2.010124e+00
6.257086202008296e-04	2.400000e+01	1.207281e+01	2.012136e+00
6.260529303012443e-04	2.400000e+01	1.208252e+01	2.013753e+00
6.263972404016591e-04	2.400000e+01	1.208985e+01	2.014975e+00
6.267415505020738e-04	2.400000e+01	1.209481e+01	2.015802e+00
6.270858606024887e-04	2.400000e+01	1.209740e+01	2.016234e+00
6.274301707029034e-04	2.400000e+01	1.209762e+01	2.016271e+00
6.284067332029034e-04	2.400000e+01	1.208954e+01	2.014924e+00
6.286343427453444e-04	2.400000e+01	1.208570e+01	2.014284e+00
6.288619522877852e-04	2.400000e+01	1.208071e+01	2.013452e+00
